source_icd_id	source_icd_name	destination_icd_id	destination_icd_name	relationship_type	relationship_id
Q05.2	腰段脊柱裂伴脑积水	Q76.4	脊柱其他先天性畸形,与脊柱侧弯无关	Is a (attribute)	10521549028
Q84.0	先天性秃发	Q82.9	皮肤未特指的先天性畸形	Is a (attribute)	10521406026
K00.5	遗传性牙结构紊乱,不可归类在他处者	Q79.9	肌肉骨骼系统未特指的先天性畸形	Is a (attribute)	10524773024
Q79.6	埃勒斯-当洛斯综合征	Q68.8	肌肉骨骼的其他特指先天性变形	Is a (attribute)	10531091025
Q26.0	先天性腔静脉狭窄	Q27.9	周围血管系统未特指的先天性畸形	Is a (attribute)	10531324022
Q27.3	周围动静脉畸形	Q43.9	肠未特指的先天性畸形	Is a (attribute)	10531814022
Q43.1	先天无神经节性巨结肠[赫希施斯普龙病]	Q43.9	肠未特指的先天性畸形	Is a (attribute)	10548283020
B35.0	须癣和头癣	L98.8	皮肤和皮下组织其他特指的疾患	Is a (attribute)	10546530022
B35.0	须癣和头癣	B36.9	未特指的浅部真菌病	Is a (attribute)	10546528020
K06.8	牙龈和无牙牙槽嵴其他特指的疾患	L08.0	脓皮病	Is a (attribute)	10546299021
T81.8	操作的其他并发症,不可归类在他处者	L60.9	未特指的甲疾患	Is a (attribute)	10546182025
S24.1	胸部脊髓其他和未特指的损伤	I73.9	未特指的周围血管疾病	Is a (attribute)	10546126025
S14.1	颈部脊髓其他和未特指的损伤	I73.9	未特指的周围血管疾病	Is a (attribute)	10545755021
S05.5	眼球贯通伤伴有异物	Q15.9	眼未特指的先天性畸形	Is a (attribute)	10539673022
H27.8	晶状体其他特指的疾患	Q15.9	眼未特指的先天性畸形	Is a (attribute)	10539369029
T15.0	角膜异物	Q15.9	眼未特指的先天性畸形	Is a (attribute)	10539025027
T15.1	结合膜囊异物	Q15.9	眼未特指的先天性畸形	Is a (attribute)	10539014020
Q79.6	埃勒斯-当洛斯综合征	K07.9	未特指的牙面畸形	Is a (attribute)	10534208022
Q79.6	埃勒斯-当洛斯综合征	Q38.6	口的其他先天性畸形	Is a (attribute)	10534203029
Q39.1	食管闭锁伴气管食管瘘	Q32.1	气管的其他先天性畸形	Is a (attribute)	10532744028
H26.0	婴儿、幼年和老年前期白内障	Q76.4	脊柱其他先天性畸形,与脊柱侧弯无关	Is a (attribute)	10532606027
Q05.4	未特指的脊柱裂伴脑积水	Q06.9	脊髓未特指的先天性畸形	Is a (attribute)	10532434026
Q05.4	未特指的脊柱裂伴脑积水	Q04.9	脑未特指的先天性畸形	Is a (attribute)	10532433021
Q05.4	未特指的脊柱裂伴脑积水	Q07.9	神经系统未特指的先天性畸形	Is a (attribute)	10532422023
Q05.7	腰段脊柱裂不伴脑积水	Q06.9	脊髓未特指的先天性畸形	Is a (attribute)	10532070020
S81.9	小腿部位未特指的开放性伤口	T13.9	下肢未特指的损伤,水平未特指	Is a (attribute)	10521269021
Q38.5	腭先天性畸形,不可归类在他处者	Q35.9	未特指的腭裂	Is a (attribute)	9192118024
Q61.4	肾发育不良	Q63.9	肾未特指的先天性畸形	Is a (attribute)	10520219021
Q89.7	多发性先天性畸形,不可归类在他处者	Q68.8	肌肉骨骼的其他特指先天性变形	Is a (attribute)	10518828027
Q87.0	主要影响面部外貌的先天性畸形综合征	Q61.0	先天性单个肾囊肿	Is a (attribute)	9648695023
Q04.1	无嗅脑畸形	Q04.3	脑的其他短缺畸形	Is a (attribute)	9648507027
T21.1	躯干一度烧伤	N90.9	"外阴和会阴未特指的非炎性疾患	"	Is a (attribute)	9648299021
C03.9	未特指的牙龈恶性肿瘤	C41.0	颅骨和面骨恶性肿瘤	Is a (attribute)	9641386026
C06.2	磨牙后区恶性肿瘤	C41.0	颅骨和面骨恶性肿瘤	Is a (attribute)	9641334024
L60.8	其他的甲疾患	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	9641128023
D22.6	上肢(包括肩)黑素细胞痣	D48.7	其他特指部位的动态未定或动态未知的肿瘤	Is a (attribute)	9641038026
H25.0	老年性初期白内障	H26.8	其他特指的白内障	Is a (attribute)	9641012026
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	L81.9	色素沉着未特指的疾患	Is a (attribute)	9648897029
L11.8	其他特指的皮肤棘层松解性疾患	N94.9	"未特指的与女性生殖器官和月经周期有关的情况	"	Is a (attribute)	9639003029
L25.9	未特指原因的未特指的接触性皮炎	N94.9	"未特指的与女性生殖器官和月经周期有关的情况	"	Is a (attribute)	9638680024
N76.6	"外阴溃疡	"	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	9638672028
D28.0	外阴良性肿瘤	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	9638330024
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	H90.5	未特指的感音神经性听觉丧失	Is a (attribute)	9635698024
Q87.8	其他特指的先天性畸形综合征,不可归类在他处者	H91.9	未特指的听觉丧失	Is a (attribute)	9635695022
H30.1	播散性脉络膜视网膜炎	H20.9	未特指的虹膜睫状体炎	Is a (attribute)	9632504029
D50.1	缺铁性吞咽困难	Q39.4	食管蹼	Is a (attribute)	9618817020
P12.0	产伤引起的头颅血肿	T94.1	损伤后遗症,未按身体部位特指者	Is a (attribute)	9617509024
L10.9	未特指的天疱疮	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	9638768024
H26.1	外伤性白内障	T90.9	头部未特指损伤的后遗症	Is a (attribute)	9651147025
L08.9	皮肤和皮下组织未特指的局部感染	T09.1	躯干开放性伤口,水平未特指	Is a (attribute)	9654787029
S66.9	在腕和手水平的未特指肌肉和肌腱的损伤	M79.9	软组织疾患	Is a (attribute)	9656868027
S80.8	小腿的其他浅表损伤	T13.9	下肢未特指的损伤,水平未特指	Is a (attribute)	10517955021
Q34.8	呼吸系统其他特指的先天性畸形	Q27.9	周围血管系统未特指的先天性畸形	Is a (attribute)	10517907021
Q05.6	胸段脊柱裂不伴脑积水	Q06.9	脊髓未特指的先天性畸形	Is a (attribute)	10516482025
Q87.0	主要影响面部外貌的先天性畸形综合征	Q68.8	肌肉骨骼的其他特指先天性变形	Is a (attribute)	10516366025
S81.0	膝开放性伤口	T13.9	下肢未特指的损伤,水平未特指	Is a (attribute)	10516084020
Q87.0	主要影响面部外貌的先天性畸形综合征	Q79.8	肌肉骨骼系统的其他先天性畸形	Is a (attribute)	10516033024
Q26.1	永存左上腔静脉	Q27.9	周围血管系统未特指的先天性畸形	Is a (attribute)	10514304027
Q03.8	其他的先天性脑积水	Q04.9	脑未特指的先天性畸形	Is a (attribute)	10514189026
H20.2	晶体诱发性虹膜睫状体炎	H43.8	玻璃体的其他疾患	Is a (attribute)	10506207026
N28.9	"肾和输尿管未特指的疾患	"	N39.0	"部位未特指的泌尿道感染	"	Is a (attribute)	10452350023
A18.1	泌尿生殖系统的结核	A49.9	未特指的细菌性感染	Is a (attribute)	10451978028
B67.1	肺细粒棘球蚴感染	J18.9	未特指的肺炎	Is a (attribute)	10451798025
A52.7	其他有症状性晚期梅毒	N39.0	"部位未特指的泌尿道感染	"	Is a (attribute)	10448608028
B26.8	流行性腮腺炎伴有其他并发症	N73.9	"未特指的女性盆腔炎性疾病	"	Is a (attribute)	10448525024
G90.9	未特指的自主神经系统疾患	G62.9	未特指的多神经病	Is a (attribute)	9663004021
A37.8	其他博德特杆菌属性百日咳	A48.8	其他特指的细菌性疾病	Is a (attribute)	9657690020
A37.9	百日咳	A48.8	其他特指的细菌性疾病	Is a (attribute)	9657365028
A37.0	百日咳博德特杆菌性百日咳	A48.8	其他特指的细菌性疾病	Is a (attribute)	9656981022
S96.9	在踝和足水平的未特指肌肉和肌腱的损伤	S99.9	踝和足未特指的损伤	Is a (attribute)	9656915021
Q04.6	先天性大脑囊肿	Q04.9	脑未特指的先天性畸形	Is a (attribute)	10519939024
Q77.7	脊椎骨骺发育不良	E34.3	身材矮小症,不可归类在他处者	Is a (attribute)	9187140022
K07.6	颞下颌关节疾患	R52.9	未特指的疼痛	Is a (attribute)	9173454029
T43.5	其他和未特指的抗精神病药和精神安定剂中毒	T50.9	其他和未特指的药物、药剂和生物制品中毒	Is a (attribute)	9173301028
G06.1	椎管内脓肿和肉芽肿	G96.1	脑脊膜疾患,不可归类在他处者	Is a (attribute)	7226177026
T85.4	乳房假体和植入物的机械性并发症	R52.9	未特指的疼痛	Is a (attribute)	7216669025
S15.1	椎动脉损伤	T09.1	躯干开放性伤口,水平未特指	Is a (attribute)	7201861023
S11.8	颈部其他部位的开放性伤口	T09.1	躯干开放性伤口,水平未特指	Is a (attribute)	7201769025
Z86.0	其他肿瘤个人史	Z87.4	泌尿生殖系统疾病个人史	Is a (attribute)	7200421021
S05.8	眼和眶其他损伤	H44.8	眼球的其他疾患	Is a (attribute)	7200186022
K57.9	部位未特指的肠憩室病,不伴有穿孔或脓肿	K63.9	肠未特指的疾病	Is a (attribute)	7199973021
I71.3	腹主动脉瘤破裂	I73.9	未特指的周围血管疾病	Is a (attribute)	7199931029
Z87.7	先天性畸形、变形和染色体异常个人史	Z87.1	消化系统疾病个人史	Is a (attribute)	7234456028
D40.7	其他男性生殖器官动态未定或动态未知的肿瘤	D48.1	结缔组织和其他软组织动态未定或动态未知的肿瘤	Is a (attribute)	7199538026
K11.4	涎腺瘘	K92.8	消化系统其他特指的疾病	Is a (attribute)	7199447021
K04.6	根尖周脓肿伴有窦道	K92.8	消化系统其他特指的疾病	Is a (attribute)	7199446028
K62.4	肛门和直肠狭窄	K92.8	消化系统其他特指的疾病	Is a (attribute)	7199428023
N50.1	"男性生殖器官的血管疾患	"	R22.9	未特指的局部肿胀、肿物和肿块	Is a (attribute)	7199395029
S66.2	在腕和手水平的拇指伸肌和肌腱损伤	M79.9	软组织疾患	Is a (attribute)	7198455020
S56.0	在前臂水平的拇指屈肌和肌腱损伤	M79.9	软组织疾患	Is a (attribute)	7198453029
K03.3	牙病理性吸收	K10.2	颌的炎性情况	Is a (attribute)	7195852027
S86.0	跟腱损伤	T13.1	下肢开放性伤口,水平未特指	Is a (attribute)	7192941027
C63.7	其他特指的男性生殖器官恶性肿瘤	C49.9	未特指的结缔组织和软组织恶性肿瘤	Is a (attribute)	7199472021
I71.2	胸主动脉瘤,未提及破裂	I73.9	未特指的周围血管疾病	Is a (attribute)	7234638021
K25.1	胃溃疡急性,伴有穿孔	K27.3	部位未特指的消化性溃疡急性,不伴有出血或穿孔	Is a (attribute)	7237675022
K25.2	胃溃疡急性,伴有出血和穿孔	K27.0	部位未特指的消化性溃疡急性,伴有出血	Is a (attribute)	7237687026
S33.7	腰椎和骨盆其他和未特指部位的扭伤和劳损	S39.9	腹部、下背和骨盆未特指的损伤	Is a (attribute)	7295881025
I31.9	心包未特指的疾病	Y84.2	"放射学操作和放射治疗作为病人异常反应或以后并发症的原因,而在操作当时并未提及意外事故	"	Is a (attribute)	7293074023
K55.9	未特指的肠血管疾患	K31.9	胃和十二指肠未特指的疾病	Is a (attribute)	7284267029
O71.7	"盆腔的产科血肿	"	T14.9	未特指的损伤	Is a (attribute)	7271298021
O71.7	"盆腔的产科血肿	"	S39.9	腹部、下背和骨盆未特指的损伤	Is a (attribute)	7271297027
H90.8	未特指的混合性传导性和感音神经性听觉丧失	H91.9	未特指的听觉丧失	Is a (attribute)	7266650021
H11.1	结膜变性和沉着物	H57.9	眼和附器未特指的疾患	Is a (attribute)	7266627026
H11.1	结膜变性和沉着物	H11.9	结膜未特指的疾患	Is a (attribute)	7266626024
S39.8	腹部、下背和骨盆其他特指的损伤	T09.5	躯干未特指肌肉和肌腱的损伤	Is a (attribute)	7266567023
S39.8	腹部、下背和骨盆其他特指的损伤	S39.9	腹部、下背和骨盆未特指的损伤	Is a (attribute)	7266564027
K62.9	肛门和直肠未特指的疾病	K92.9	消化系统未特指的疾病	Is a (attribute)	7266361020
C21.1	肛管恶性肿瘤	K62.9	肛门和直肠未特指的疾病	Is a (attribute)	7266256021
O86.0	"产科手术伤口的感染	"	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	7266247029
D01.3	肛门和肛管原位癌	K62.9	肛门和直肠未特指的疾病	Is a (attribute)	7266200022
M93.9	骨软骨病	M92.0	幼年型肱骨骨软骨病	Is a (attribute)	7261514024
A08.4	未特指的病毒性肠道感染	A09.0	其他和未特指传染性病因的胃肠炎和结肠炎	Is a (attribute)	7260137025
A04.9	未特指的细菌性肠道感染	A09.0	其他和未特指传染性病因的胃肠炎和结肠炎	Is a (attribute)	7259827029
A51.0	初期生殖器梅毒	N94.9	"未特指的与女性生殖器官和月经周期有关的情况	"	Is a (attribute)	7238714020
I71.1	胸主动脉瘤破裂	I73.9	未特指的周围血管疾病	Is a (attribute)	7238438023
T80.0	输注、输血和治疗性注射后的空气栓塞	I97.8	循环系统的其他操作后疾患,不可归类在他处者	Is a (attribute)	7190926020
N75.1	"前庭大腺脓肿	"	N90.9	"外阴和会阴未特指的非炎性疾患	"	Is a (attribute)	7295920027
S38.3	腹部、下背和骨盆其他和未特指部位的创伤性切断	T14.7	身体未特指部位的挤压伤和创伤性切断	Is a (attribute)	7190530029
B17.9	未特指的急性病毒性肝炎	K83.0	胆管炎	Is a (attribute)	7190048028
O70.9	"分娩时未特指的会阴裂伤	"	T09.1	躯干开放性伤口,水平未特指	Is a (attribute)	7097182024
Q64.7	膀胱和尿道的其他先天性畸形	M95.5	骨盆的后天性变形	Is a (attribute)	7097011024
N88.8	"宫颈其他特指的非炎性疾患	"	M95.5	骨盆的后天性变形	Is a (attribute)	7096966027
Q51.8	子宫和宫颈的其他先天性畸形	M95.5	骨盆的后天性变形	Is a (attribute)	7096965028
Q50.6	输卵管和阔韧带的其他先天性畸形	M95.5	骨盆的后天性变形	Is a (attribute)	7096963024
Q50.3	卵巢的其他先天性畸形	M95.5	骨盆的后天性变形	Is a (attribute)	7096962025
O71.2	"产后子宫内翻	"	M95.5	骨盆的后天性变形	Is a (attribute)	7096926026
N85.4	"子宫错位	"	M95.5	骨盆的后天性变形	Is a (attribute)	7096918023
T65.2	烟草和尼古丁的毒性效应	T65.9	未特指物质的毒性效应	Is a (attribute)	7114937024
H49.8	其他麻痹性斜视	H05.9	未特指的眼眶疾患	Is a (attribute)	7079221024
G11.4	遗传性痉挛性截瘫	H90.5	未特指的感音神经性听觉丧失	Is a (attribute)	7044228020
G60.8	其他遗传性和特发性神经病	H91.9	未特指的听觉丧失	Is a (attribute)	7044182029
G60.8	其他遗传性和特发性神经病	H90.5	未特指的感音神经性听觉丧失	Is a (attribute)	7044180021
Z96.8	具有其他特指的功能性植入物	Z92.8	其他医疗个人史	Is a (attribute)	7008698025
S38.2	外生殖器创伤性切断	N90.9	"外阴和会阴未特指的非炎性疾患	"	Is a (attribute)	7008416024
S38.2	外生殖器创伤性切断	T14.7	身体未特指部位的挤压伤和创伤性切断	Is a (attribute)	7008415023
S38.2	外生殖器创伤性切断	S39.9	腹部、下背和骨盆未特指的损伤	Is a (attribute)	7008409023
S81.9	小腿部位未特指的开放性伤口	T13.1	下肢开放性伤口,水平未特指	Is a (attribute)	7008126020
G11.4	遗传性痉挛性截瘫	H91.9	未特指的听觉丧失	Is a (attribute)	7044229028
I74.5	髂动脉栓塞和血栓形成	I73.9	未特指的周围血管疾病	Is a (attribute)	7138362029
I74.5	髂动脉栓塞和血栓形成	I74.9	未特指动脉的栓塞和血栓形成	Is a (attribute)	7138366026
I60.4	基底动脉的蛛网膜下出血	I77.2	动脉破裂	Is a (attribute)	7158944023
S81.0	膝开放性伤口	S83.1	膝关节脱位	Is a (attribute)	7189951027
L60.3	甲营养不良	L60.9	未特指的甲疾患	Is a (attribute)	7177709027
T67.3	脱水性中暑衰竭	L98.9	皮肤和皮下组织未特指的疾患	Is a (attribute)	7177444026
K57.0	小肠憩室病伴有穿孔和脓肿	K29.8	十二指肠炎	Is a (attribute)	7174993023
K57.3	大肠憩室病不伴有穿孔或脓肿	A09.9	未特指病因的胃肠炎和结肠炎	Is a (attribute)	7174919021
K57.0	小肠憩室病伴有穿孔和脓肿	K57.8	部位未特指的肠憩室病,伴有穿孔和脓肿	Is a (attribute)	7174913022
S76.3	在大腿水平的后部肌群和肌腱损伤	T13.1	下肢开放性伤口,水平未特指	Is a (attribute)	7174863027
S76.2	大腿内收肌和肌腱损伤	T13.5	下肢未特指肌肉和肌腱的损伤,水平未特指	Is a (attribute)	7174856027
K57.2	大肠憩室病伴有穿孔和脓肿	A09.9	未特指病因的胃肠炎和结肠炎	Is a (attribute)	7174779020
K57.2	大肠憩室病伴有穿孔和脓肿	K63.0	肠脓肿	Is a (attribute)	7174777022
Q43.8	肠的其他特指先天性畸形	K57.9	部位未特指的肠憩室病,不伴有穿孔或脓肿	Is a (attribute)	7174770024
S30.2	外生殖器挫伤	T09.0	躯干浅表损伤,水平未特指	Is a (attribute)	7174581024
I65.0	椎动脉闭塞和狭窄	I73.9	未特指的周围血管疾病	Is a (attribute)	7167098024
I65.0	椎动脉闭塞和狭窄	I74.9	未特指动脉的栓塞和血栓形成	Is a (attribute)	7167091029
I69.1	脑内出血后遗症	K92.9	消化系统未特指的疾病	Is a (attribute)	7166933023
I69.0	蛛网膜下出血后遗症	K92.9	消化系统未特指的疾病	Is a (attribute)	7166925022
I66.2	大脑后动脉闭塞和狭窄	I66.9	未特指的大脑动脉的闭塞和狭窄	Is a (attribute)	7166859020
